Id,SalePrice
1581,145013.17925067927
1582,127564.47840697842
1583,311712.8514872015
1584,238049.85950235947
1585,140266.95338195338
1586,86631.17730587731
1587,95442.47962247963
1588,145079.734984985
1589,98013.43992563992
1590,137404.5983483483
1591,93299.08479908477
1592,128864.18597168592
1593,121538.33605033609
1594,133982.57439582437
1595,128548.66795366794
1596,227649.43738738744
1597,162830.8015229515
1598,176963.29089089084
1599,163245.56013156014
1600,161716.56981266983
1601,73424.86535106535
1602,99204.05325325324
1603,92834.23018018015
1604,257975.0523380523
1605,243358.2757757758
1606,166028.13291863288
1607,184794.70790790787
1608,229930.0458458459
1609,180922.26373516372
1610,169959.04425854425
1611,149027.5188045188
1612,197256.41141141142
1613,186625.63094046424
1614,131610.67942942944
1615,86820.50264550262
1616,85738.42056342054
1617,86492.79513084513
1618,126254.22486772492
1619,134768.69712569716
1620,192772.31755326755
1621,141362.3682682683
1622,145035.14779064778
1623,237015.08773773766
1624,237064.35260260262
1625,125761.9633919634
1626,173252.38896038898
1627,183057.46875446875
1628,259563.14417512756
1629,173860.9568854569
1630,325020.2598598599
1631,187451.58315458315
1632,221846.75479050478
1633,166947.45268125267
1634,189199.63539253527
1635,176735.57772057774
1636,168375.68268268264
1637,206014.0038610039
1638,195431.9648219648
1639,180463.2841412841
1640,213264.34495209492
1641,186515.71871871874
1642,227839.29688259683
1643,236299.3703417703
1644,237509.96061061067
1645,189027.93800943805
1646,154559.91952666946
1647,154697.16573716578
1648,139401.68568568566
1649,139180.41634491633
1650,123056.1491491492
1651,125029.6271271272
1652,89889.71800371804
1653,92836.06535106542
1654,155576.70348920353
1655,139334.2839267839
1656,149525.15794365798
1657,152516.7433433434
1658,164071.95338195344
1659,125451.48169598174
1660,156703.66798941806
1661,407363.1430430429
1662,363946.39615329605
1663,394245.8208851709
1664,404071.8268268268
1665,325278.80366080365
1666,340233.7385671387
1667,337933.4724796224
1668,351341.44037609047
1669,282822.0571952906
1670,359616.914943515
1671,293613.49888459884
1672,389319.0529100529
1673,287341.431023881
1674,247225.80880880883
1675,213023.3195266695
1676,201612.83567853566
1677,210440.0633705133
1678,415045.6328542827
1679,362757.80847275857
1680,330078.7170813669
1681,253477.30075075084
1682,309714.26354211365
1683,185564.96634491644
1684,176347.14400114398
1685,176400.52781352788
1686,180260.73534606033
1687,172207.66830401824
1688,202933.51299871298
1689,200975.65569140573
1690,183542.25584155586
1691,175901.77355927357
1692,246735.77695552696
1693,167508.9439224939
1694,182309.9650793651
1695,171946.09652509648
1696,268821.64401067735
1697,172092.78868868866
1698,329181.53424138424
1699,339310.8058415558
1700,244337.57350207347
1701,262654.28814528824
1702,246833.14979979978
1703,269484.0573359074
1704,291971.5492992993
1705,263483.3508794509
1706,399019.11282711284
1707,225312.41101816107
1708,209841.0009295009
1709,264098.76986271987
1710,245855.95375613708
1711,276459.2195195195
1712,287771.25387530384
1713,289404.13906048925
1714,217562.1328185328
1715,210675.1472543973
1716,182586.28830973827
1717,164406.52103532106
1718,124089.95203536873
1719,205125.43804518803
1720,228507.8071571572
1721,165033.53485628488
1722,127058.05005005005
1723,164903.4315029314
1724,213982.92652175977
1725,237216.11961961957
1726,188642.94705419708
1727,175549.47372372367
1728,176753.15912340916
1729,156774.8848562849
1730,162028.9881631632
1731,122647.83504933503
1732,124699.53007293005
1733,117864.44737594733
1734,128157.40883740883
1735,137044.6424996425
1736,117165.39723056387
1737,292393.6732804232
1738,215615.8295080796
1739,299357.91973401967
1740,257864.16496496488
1741,196505.83552123554
1742,172833.33698698707
1743,178873.13014443012
1744,304729.9137852137
1745,218223.96160446166
1746,228706.82744887748
1747,198563.55735735735
1748,205290.77102102104
1749,164247.02752752753
1750,142423.2622622623
1751,229351.80635158968
1752,126759.89936364943
1753,163707.03542351877
1754,205291.3756613757
1755,176170.71821821824
1756,124699.77420277422
1757,122838.3783497784
1758,146004.36783211786
1759,147368.5019305019
1760,161922.415987416
1761,160309.21893321894
1762,160503.4967967968
1763,180123.27398827393
1764,125254.72722722728
1765,189084.04279279275
1766,166772.10317460325
1767,206728.34107917445
1768,145101.60753610753
1769,155682.37787787785
1770,146745.3882096382
1771,127484.82310882311
1772,133601.8088660088
1773,143576.9351851852
1774,162585.69257829254
1775,132204.2467467468
1776,108803.38494208496
1777,101230.41838266839
1778,144065.0918775919
1779,131047.02822822823
1780,164530.63903903906
1781,132847.81934076932
1782,93563.46920491921
1783,134056.0792792793
1784,107858.37987987988
1785,128911.3492063492
1786,141924.67764192764
1787,169767.14744744755
1788,76961.06217646218
1789,108734.62367367366
1790,86466.96721721721
1791,229336.63896753895
1792,140945.12357357354
1793,138327.19362219365
1794,139170.37001287
1795,131849.7393822394
1796,121692.56606606607
1797,126611.05564135566
1798,131380.8937508938
1799,94881.31216931216
1800,124436.42647647647
1801,132095.9737880738
1802,151053.68539968543
1803,161229.21099671096
1804,158089.36665236665
1805,134174.3632918633
1806,122278.01651413315
1807,139510.60288860294
1808,110144.48098098102
1809,123995.61954811956
1810,137583.1797511798
1811,106457.68529243527
1812,107563.103003003
1813,117175.08468468467
1814,100644.68832403832
1815,76945.7204204204
1816,105436.24052624054
1817,164149.44624624628
1818,167538.2431359932
1819,136071.01594451597
1820,87121.2676962677
1821,117397.45955955962
1822,156907.84054054055
1823,80582.99609132945
1824,132006.23371943372
1825,135618.83600028598
1826,98084.28758758759
1827,109765.08830258837
1828,130418.01122551123
1829,135779.32246532242
1830,125803.52727727726
1831,134846.4402092569
1832,129454.39653939655
1833,130770.33091424755
1834,117665.90140140144
1835,137696.77777777772
1836,127434.78528528528
1837,103692.96596596598
1838,118227.0110896611
1839,90633.6033891034
1840,159926.503003003
1841,137219.45760045762
1842,91510.54340054339
1843,144806.22847847844
1844,141326.7986700987
1845,154140.10960960964
1846,154174.31974831974
1847,179998.35385385386
1848,67695.99814099814
1849,114028.18039468044
1850,123607.68239668242
1851,162028.29293579294
1852,135710.51101101103
1853,149079.94094094096
1854,159106.79848419855
1855,162519.7768697268
1856,226137.10185185185
1857,179002.9224224225
1858,151552.2448734449
1859,126271.53595023595
1860,161095.3973044473
1861,126112.61142571138
1862,308500.32568282564
1863,308013.47252967255
1864,308013.47252967255
1865,328028.943893894
1866,341407.0551480052
1867,251241.04286429286
1868,310645.1786715287
1869,201902.71572286572
1870,205186.20932599262
1871,259659.5843271844
1872,182490.8578578579
1873,231270.59349349356
1874,140887.9713999714
1875,190408.59109109113
1876,200164.604018304
1877,195128.76433576434
1878,218646.48477048473
1879,122153.28960388966
1880,124744.12390962393
1881,236203.03410553414
1882,255075.48083798078
1883,191279.09445159443
1884,213461.49849849855
1885,241253.97052767046
1886,289426.8971113971
1887,210525.45499070504
1888,251144.27061347073
1889,170489.97255112257
1890,132648.7016087516
1891,155620.91606606607
1892,103099.1975832976
1893,134983.2438509938
1894,136709.33433433424
1895,151791.7259402259
1896,123759.59349349342
1897,130674.87390962396
1898,107701.75975975976
1899,137029.63534963533
1900,106701.29999999997
1901,169211.24054769054
1902,139664.72915772913
1903,178605.931967682
1904,128961.17331617333
1905,177865.18804518806
1906,139893.37323037328
1907,200098.4678249679
1908,110568.33538538542
1909,148946.21021021015
1910,132696.49449449443
1911,191339.63213213213
1912,280507.97554935893
1913,160738.67615472616
1914,85839.8294008294
1915,326139.5434505935
1916,78262.20001668335
1917,239343.178950379
1918,139534.2645145145
1919,158958.56411411415
1920,154825.43165308164
1921,377897.8281424282
1922,309574.60667095665
1923,208999.29665379666
1924,244568.52649077648
1925,228062.59805519806
1926,401522.93960388965
1927,130688.92678392674
1928,156197.59452309454
1929,119955.49249249249
1930,145059.83919633916
1931,147144.84770484766
1932,141551.88488488484
1933,185956.290890891
1934,180259.75904475903
1935,174200.4633776634
1936,184170.3605605605
1937,177540.88588588586
1938,171321.6738166738
1939,248497.1312812814
1940,183507.3964002963
1941,175243.63506363504
1942,181647.19819819822
1943,181919.95107250108
1944,321661.3603603605
1945,355385.0477119975
1946,158431.946372563
1947,302640.6266051765
1948,161937.31539873203
1949,231755.22092092104
1950,165207.10035035032
1951,273004.71361361374
1952,235071.18993994003
1953,176092.48948948947
1954,192281.0454204204
1955,132829.05998855998
1956,300357.16746031726
1957,159473.41637351635
1958,279267.8981981981
1959,156640.55617045617
1960,123577.80030030033
1961,125189.04154154162
1962,89389.73973973979
1963,103077.48198198201
1964,116220.44930644933
1965,149646.44573144577
1966,133837.04044759044
1967,256072.82161447164
1968,362795.244051194
1969,377200.284992135
1970,400898.5464249964
1971,415160.34074074065
1972,350805.7753181754
1973,282355.9258043758
1974,320512.35355355375
1975,391742.41933361924
1976,264582.50523380516
1977,351558.10815815814
1978,361685.4679179179
1979,355312.15374660364
1980,199282.02691977698
1981,342607.52365937375
1982,225765.27751322743
1983,214971.1743171742
1984,173328.43476810146
1985,244835.39659659663
1986,201754.5537752038
1987,183824.30541613043
1988,181813.61400686402
1989,192942.00775775773
1990,221228.4026884027
1991,211528.02197912196
1992,212852.9573859574
1993,172666.33642928646
1994,234432.35135135122
1995,181196.2472472473
1996,275723.1276419276
1997,310012.04524524533
1998,322750.83670098655
1999,256673.0439725439
2000,301277.13130988134
2001,283895.6721650222
2002,243163.54364364367
2003,267220.9448662949
2004,298745.96322036325
2005,239418.78855283852
2006,213866.26292721296
2007,283660.5505148005
2008,193844.0975189475
2009,196947.3324395825
2010,200826.46103246105
2011,129902.61121597791
2012,177469.90827255827
2013,180948.59359359363
2014,184356.96203346204
2015,195916.05491205485
2016,201100.7816387817
2017,193368.25561275566
2018,138151.28128128126
2019,135892.55419705424
2020,114383.7818294485
2021,121285.24131274133
2022,171220.00500500505
2023,149976.33004433007
2024,269553.5395323896
2025,352086.9204204204
2026,177170.67314457317
2027,156210.76663091665
2028,156834.05115115113
2029,176056.9419419419
2030,276087.6145431147
2031,235363.7163449163
2032,267286.31491491495
2033,263355.52576147584
2034,165426.88828828832
2035,216311.6253467754
2036,187949.92039182034
2037,188541.6206921206
2038,309024.58050193056
2039,188959.24884169883
2040,302385.30890890886
2041,249708.21791076803
2042,212330.2057057057
2043,164325.48334048336
2044,165433.92142142137
2045,171760.03217503225
2046,145360.58558558562
2047,159767.6451451452
2048,141487.5930930932
2049,142149.30637780644
2050,165737.5008580009
2051,92158.1521521522
2052,133915.67617617614
2053,143509.68475618478
2054,87641.24181324181
2055,153999.34785499782
2056,135204.84234234237
2057,131386.2662662663
2058,230446.59412984416
2059,145870.36829686837
2060,157790.84851994851
2061,179980.16373516366
2062,131255.78385528384
2063,113096.95373945375
2064,133044.8743743744
2065,118952.72758472757
2066,178442.0720720721
2067,134601.8594237094
2068,144852.93294008292
2069,88908.5697364031
2070,112194.10910910914
2071,112958.62898612901
2072,143590.64064064066
2073,137461.0402902903
2074,162613.51551551552
2075,134806.2439439439
2076,127192.69769769775
2077,151113.4558844559
2078,126682.2185757186
2079,126387.21814671812
2080,111135.14972114968
2081,118514.49416559418
2082,141193.76126126124
2083,138616.3593522093
2084,97929.21259831265
2085,132720.7410982411
2086,122967.8575003575
2087,119214.4853710854
2088,112461.22594022594
2089,100213.06581581582
2090,137061.60485485487
2091,132568.72257972255
2092,136255.0445636112
2093,128565.31695266692
2094,111241.91155441156
2095,139863.65561990565
2096,82920.15744315743
2097,100101.78785928787
2098,149944.7146789647
2099,64876.973652223634
2100,116714.04361504361
2101,127736.16771056766
2102,121028.74917774917
2103,94720.88238238239
2104,127506.3892463892
2105,126743.72112827117
2106,87240.90624195621
2107,196815.10830830832
2108,116834.63863863861
2109,107104.59207779207
2110,132470.00393250395
2111,157425.7201129701
2112,135629.07786357784
2113,117757.05818675816
2114,100216.86736736739
2115,155210.68211068207
2116,121810.42095667098
2117,137530.53567853573
2118,123740.83268983268
2119,106376.23802373803
2120,100940.10827494164
2121,86849.33821917156
2122,118499.51136851139
2123,89983.29961389961
2124,135878.9626769627
2125,137970.56663806664
2126,154210.14495924502
2127,132498.40776490772
2128,140079.92097812102
2129,103436.35156585155
2130,141666.07324467335
2131,144769.0606892607
2132,114029.91391391386
2133,129965.72679822687
2134,116562.55000715
2135,91903.57032032033
2136,88551.62856427857
2137,134091.35263835266
2138,142232.97640497642
2139,153354.25125125123
2140,131527.6826826827
2141,142405.85015015016
2142,138256.49252824252
2143,154612.03697983702
2144,108489.5782210782
2145,146899.81052481054
2146,139769.98976118976
2147,161788.63943943946
2148,141723.29061919064
2149,152381.41166166164
2150,218354.2532532532
2151,97288.48437723437
2152,133921.8642642642
2153,163272.66766766767
2154,101447.23659373661
2155,139894.67617617626
2156,265218.8816816817
2157,231838.7330687831
2158,235006.03778778782
2159,235841.26912626915
2160,173898.61024596024
2161,249035.91891891888
2162,382384.20175175165
2163,371048.86352781364
2164,247955.8683397684
2165,168110.62812812813
2166,142811.99699699698
2167,204617.06349206346
2168,196861.2822822823
2169,192727.03223223225
2170,214463.59380809386
2171,141507.89539539538
2172,130496.47500357499
2173,152555.34730444735
2174,255057.9592592593
2175,274825.9001001001
2176,285005.09116974124
2177,262322.24419419415
2178,219160.6511511512
2179,142215.7259402259
2180,234235.2672672672
2181,189444.75406835414
2182,221159.43999713994
2183,199119.18584298587
2184,130869.23334048338
2185,128548.96226226227
2186,147325.14264264263
2187,154384.6778921779
2188,155489.14839839842
2189,242899.8416273418
2190,91619.53203203203
2191,93118.97969397971
2192,100510.93593593595
2193,90658.71228371224
2194,91083.04733304733
2195,116287.81564898232
2196,122984.88057343055
2197,121332.30085800088
2198,146047.48205348206
2199,154188.42114257117
2200,128548.08733733732
2201,134596.21362791368
2202,159966.73366223375
2203,160886.52042042042
2204,167264.06102531104
2205,115281.42712712713
2206,144512.56474331472
2207,157760.6664950665
2208,217310.33183183198
2209,172712.45452595453
2210,117041.03433433433
2211,105024.58108108111
2212,115472.1555126555
2213,95209.46946946949
2214,146895.6122622622
2215,90791.34229944232
2216,156990.130973831
2217,77522.1295223795
2218,108017.77436007439
2219,86815.97461747461
2220,94738.8161018161
2221,305073.4548977549
2222,268032.68411268416
2223,289532.68946803943
2224,224785.6039682539
2225,133200.8002002002
2226,197865.93693693695
2227,208964.0611826112
2228,257604.27130702132
2229,249178.34671099676
2230,168651.28349778344
2231,206653.27763477765
2232,199164.11239811243
2233,183273.36372801368
2234,258741.58541398542
2235,228863.52707707693
2236,303527.9984126984
2237,379915.6355712856
2238,208007.3841222174
2239,121367.68918918919
2240,169116.74074074076
2241,167952.46527241523
2242,141839.02044902043
2243,140467.19649649644
2244,123894.33226083222
2245,103535.10424710427
2246,138686.6890819391
2247,93600.83547833546
2248,127008.25575575573
2249,126310.18518518518
2250,130495.07092807091
2251,132789.46294627964
2252,168775.0141808475
2253,163436.33223223218
2254,175193.19090519086
2255,185333.40752180747
2256,174999.39889889897
2257,221446.58573573577
2258,165564.22036322037
2259,176767.64693264687
2260,150008.57900757898
2261,162443.32742742746
2262,183404.5067210067
2263,341549.1722222222
2264,413397.0903117402
2265,174170.10860860857
2266,269413.247876448
2267,356612.74910624913
2268,358050.79783354787
2269,160747.09209209212
2270,170667.7369011869
2271,222200.51623051616
2272,210979.22980122984
2273,171679.20263120267
2274,178816.2212212212
2275,166494.02635969306
2276,182403.816030316
2277,169387.1446446447
2278,146600.72017017024
2279,134472.73612898611
2280,111040.96367796368
2281,191482.96875446878
2282,191555.26743886748
2283,94370.22677677675
2284,136069.97247247252
2285,136442.57157157155
2286,122554.387966538
2287,346737.9888209638
2288,266766.2684041183
2289,391128.64360074355
2290,405926.234927785
2291,318341.0262762764
2292,402700.787158587
2293,415527.5665379664
2294,378648.42400257406
2295,413118.00652795634
2296,275275.7102674103
2297,315476.2504719005
2298,355996.59482339484
2299,383367.67436007445
2300,341282.54164164164
2301,294460.96815386816
2302,232807.92167167173
2303,240640.01331331336
2304,236587.50926640924
2305,205379.16559416565
2306,205102.0985270986
2307,201858.39224939223
2308,213448.1698555699
2309,276337.368983269
2310,221859.8034820534
2311,212910.14342914356
2312,180695.6360860861
2313,183848.9236736737
2314,173613.12033462035
2315,177283.3993993994
2316,179723.11554411554
2317,171684.66372086364
2318,177971.11751751747
2319,173240.94754754752
2320,174203.8570785071
2321,247821.17792077793
2322,175032.4924924925
2323,176433.69027360695
2324,180136.99362934357
2325,220971.27043472047
2326,171095.62242242237
2327,214796.47179322178
2328,224403.48208923207
2329,184410.41141141136
2330,177738.2011297011
2331,374527.1540183041
2332,366003.84119834116
2333,310746.6544616045
2334,269070.0425163258
2335,260743.70145860146
2336,306103.0437937937
2337,197497.06831831828
2338,255612.54721149727
2339,250034.4515086515
2340,397921.6457671958
2341,221108.97633347637
2342,219324.81428571427
2343,249847.44320034317
2344,231895.65847275846
2345,235491.11196911192
2346,206120.9983268983
2347,202893.7392320892
2348,229005.92680537686
2349,181190.9764764765
2350,308996.24925639934
2351,283754.0283569284
2352,289512.04427284416
2353,297513.11341341346
2354,125967.24274274275
2355,127715.50119166789
2356,161501.65022165026
2357,198291.65851565855
2358,194332.8171028171
2359,138674.2847847848
2360,124044.33933933936
2361,136921.89750464744
2362,271343.25440440443
2363,141683.66695266697
2364,152426.82774441107
2365,244658.7008794509
2366,180117.49914914917
2367,218881.27388102384
2368,228338.95418990415
2369,217582.1364936365
2370,175585.64689689685
2371,172663.175925926
2372,191706.67297297294
2373,240561.13531388532
2374,311855.79385099374
2375,225849.7803160304
2376,299906.3314838648
2377,294230.92542542546
2378,142852.52622622618
2379,196684.39696839696
2380,150617.74610324609
2381,159571.96251251252
2382,189149.50325325324
2383,209845.3221078221
2384,245176.18128843122
2385,146369.39367939363
2386,142631.8929643929
2387,137075.96496496498
2388,108383.25893035892
2389,139528.91082511083
2390,141895.21378521377
2391,138888.5742885743
2392,112163.11110396108
2393,161179.56056056055
2394,143380.65694265696
2395,210288.21708851712
2396,141023.13563563567
2397,200701.268983269
2398,123961.31470756473
2399,77589.85737165739
2400,61271.21407121407
2401,117931.60467610463
2402,139487.5627413128
2403,142314.15168740167
2404,155019.44208494204
2405,167854.5241455741
2406,134128.68532818533
2407,126715.84620334621
2408,139642.52277277273
2409,135892.54804804808
2410,167794.5522665523
2411,118150.24536441201
2412,152918.66709566707
2413,134677.3662805663
2414,136478.28110253104
2415,148718.74524524523
2416,118815.75017875021
2417,130315.55055055056
2418,119631.54554554551
2419,141814.80030030027
2420,124625.79597454598
2421,150487.71786071782
2422,119317.57095667096
2423,138929.13113113114
2424,160377.19806473138
2425,209245.86181181186
2426,140067.9319319319
2427,125243.615987416
2428,160613.43693693692
2429,114816.0528862195
2430,131909.47912197915
2431,130055.34963534969
2432,133755.5830830831
2433,141752.47647647653
2434,143395.19591019597
2435,146389.7147004147
2436,115360.58364078362
2437,121726.82932932938
2438,130464.72972972973
2439,117373.71289861292
2440,110633.63213213213
2441,103276.82968682967
2442,106688.25825825828
2443,127370.16033891034
2444,129467.58356213353
2445,84604.27415510749
2446,132639.54623194627
2447,184866.52092092097
2448,135827.92678392676
2449,100504.39453739452
2450,154089.66748891748
2451,146803.0705705706
2452,160272.789003289
2453,92521.0945945946
2454,138454.7138924639
2455,121626.32868582872
2456,128848.90270031935
2457,114685.0509080509
2458,118980.74737594738
2459,106756.74674674678
2460,141083.38431288433
2461,116186.56885456886
2462,127687.04332904331
2463,108050.39010439013
2464,160046.99882024882
2465,132971.82114257116
2466,120959.95903045904
2467,148651.38309738302
2468,93320.95130845129
2469,101504.45617045615
2470,179998.30027885028
2471,184461.396038896
2472,164639.66726726727
2473,122004.81424281425
2474,118686.65200915199
2475,187031.7916773917
2476,116497.70769340773
2477,135856.66931216937
2478,160813.5692835693
2479,119488.27067067065
2480,151114.1128271129
2481,129588.29994279999
2482,133161.01923351924
2483,121235.69405119405
2484,126859.62712712714
2485,124468.34434434434
2486,150895.951987702
2487,209198.72447447444
2488,140128.01021021022
2489,146979.00350350345
2490,148140.51951951953
2491,85642.12315172312
2492,194383.8363363363
2493,150882.76356356355
2494,146392.42285142283
2495,102076.50700700702
2496,230601.00903045913
2497,151842.2443872443
2498,125890.00699270704
2499,92631.39425139426
2500,146938.66209066208
2501,139423.9024024024
2502,149387.48273273278
2503,106755.35957385958
2504,154391.57962962962
2505,227068.4921278421
2506,272319.9586086086
2507,291832.1010510509
2508,257717.56531531527
2509,221542.3062920062
2510,218693.53591448592
2511,182801.85192725185
2512,215621.38388388386
2513,219081.68354068353
2514,228740.05314600316
2515,139002.76987701986
2516,164651.9222222222
2517,136993.63413413407
2518,148903.3858858859
2519,229779.72697697705
2520,211530.19394394403
2521,189560.51487201487
2522,221906.8094880595
2523,132985.7983197483
2524,140335.51001000992
2525,142734.86536536535
2526,133432.79254254253
2527,131000.92967252967
2528,125242.24259974262
2529,146162.35235235235
2530,117168.9223866724
2531,233350.8293793794
2532,233039.67767767774
2533,213170.59302159306
2534,226494.11610896603
2535,304519.05276228616
2536,240276.0381452881
2537,238562.4503646504
2538,178734.2837194337
2539,187228.72785642787
2540,182690.17122122127
2541,179659.8432932933
2542,175237.92487487488
2543,135409.45048620043
2544,128066.10460460461
2545,131463.87222937224
2546,142079.7357357357
2547,140016.85335335336
2548,176321.30928428427
2549,163122.25305305305
2550,416842.29156299157
2551,152660.13713713712
2552,122443.57650507653
2553,85169.21385671385
2554,121065.70388245383
2555,92147.84591734596
2556,90121.73909623911
2557,114568.80809380805
2558,150322.90755040757
2559,126438.09573859574
2560,125359.04758329755
2561,93158.81686686687
2562,114558.38888888893
2563,122780.1924924925
2564,156568.29257829257
2565,125309.2196196196
2566,144019.83007293008
2567,126476.82618332616
2568,166227.02202202205
2569,186961.1121121121
2570,120315.64144144145
2571,174267.90183040182
2572,139943.88524238527
2573,213417.8803803804
2574,257453.81720291718
2575,120378.27234377236
2576,131518.18518518517
2577,139357.2181943848
2578,105830.74145574147
2579,78415.91694075026
2580,132702.09137709142
2581,140050.26301301297
2582,126313.66802516801
2583,251934.58558558553
2584,161513.58991133986
2585,221640.61103961107
2586,215533.3026312028
2587,173150.51551551552
2588,135259.41327041332
2589,152312.91777491782
2590,219663.25597025602
2591,211154.66244816247
2592,221803.88765193758
2593,253380.9885742885
2594,166530.37037037036
2595,186640.2602316602
2596,367837.8578292579
2597,213468.5918775919
2598,280924.7440654941
2599,357812.8303231803
2600,169628.91201201204
2601,153403.0290647791
2602,89995.77507507509
2603,116201.71728871725
2604,86700.30745030743
2605,87262.39619619619
2606,153907.30105105098
2607,183707.0187044187
2608,214738.93309738307
2609,170212.17142142146
2610,97325.40040040041
2611,157596.92739167737
2612,147979.78685828694
2613,126212.47247247252
2614,129215.70570570568
2615,158862.347990848
2616,137746.39639639636
2617,176468.10102960104
2618,208488.14626054626
2619,209035.85695695685
2620,181715.4976404976
2621,180804.59924209918
2622,189242.13534963538
2623,244360.944980695
2624,319654.00158730167
2625,298071.51901901903
2626,167094.28414128412
2627,163146.89689689688
2628,364816.38799513795
2629,382518.12218647223
2630,326547.02873587876
2631,411378.77367367357
2632,352917.6924996424
2633,291636.1867796369
2634,372082.63459173456
2635,151862.38457028457
2636,192148.33211783215
2637,164742.59716859716
2638,258562.953677487
2639,184249.17859526188
2640,148541.12326612324
2641,118273.0925925926
2642,209169.59509509508
2643,110619.58313313317
2644,143008.23780923776
2645,97214.82189332189
2646,89411.23123123129
2647,105443.75980980981
2648,134893.0591305591
2649,145685.82153582154
2650,132900.14872014872
2651,158438.61861861864
2652,366762.8543686545
2653,254391.12026312022
2654,261137.29515229515
2655,380539.8830830831
2656,317974.28098813095
2657,334671.5787454121
2658,290622.4377019877
2659,281729.7924495924
2660,341808.69538109546
2661,342314.65589875606
2662,344360.80542685546
2663,263341.5368368368
2664,279273.3047190048
2665,320703.86615901627
2666,300811.18462033465
2667,169822.03417703416
2668,176690.26467181463
2669,180842.04859859866
2670,284656.5418656752
2671,177338.57212212207
2672,200577.90945230934
2673,201217.5815815816
2674,203054.7342842843
2675,169161.0011344678
2676,199713.71993421996
2677,191397.5298155297
2678,254627.93891748894
2679,274439.10035035026
2680,268997.8721721721
2681,371205.34242814244
2682,321150.9565851566
2683,396444.668018018
2684,306082.71564421564
2685,320812.36766766757
2686,251281.13744458745
2687,260671.05045045045
2688,216722.99899899896
2689,194232.28609323603
2690,372868.7125947376
2691,197508.75411125424
2692,113992.1757948425
2693,199891.01476476475
2694,125418.79219695885
2695,203457.83440583444
2696,185027.24032604022
2697,202396.08278278276
2698,193132.02416702424
2699,177787.59309309308
2700,166832.01536536537
2701,162308.47147147142
2702,128574.98961103958
2703,131480.2265765766
2704,139536.7229372229
2705,120636.07797797801
2706,119505.12759902758
2707,125890.13563563563
2708,126682.7180752181
2709,96156.07965107962
2710,126057.0173745173
2711,295423.62227942224
2712,366913.03914628905
2713,183994.1858572858
2714,149567.98364078364
2715,174298.92017017023
2716,157491.3675604175
2717,182331.09147719154
2718,221030.65065780072
2719,165019.08151008157
2720,164422.59881309874
2721,143917.67381667378
2722,165906.04139854145
2723,151720.17767767765
2724,133513.87423137424
2725,137185.74663949665
2726,144079.5122503455
2727,174620.1401401401
2728,179654.6545402546
2729,155157.6961961962
2730,141366.9907407407
2731,121029.16273416276
2732,122605.2084227084
2733,160824.67095667092
2734,152770.43650793654
